#format table ## [WaveView Analyzer] saved 23:38:22 Fri Jan  2 2015
TIME ,v(fgnd):ptubes=1 ,v(fgnd):ptubes=2 ,v(fgnd):ptubes=3 ,v(fgnd):ptubes=4 ,v(fgnd):ptubes=5 ,v(fgnd):ptubes=6 ,v(fgnd):ptubes=7 ,v(fgnd):ptubes=8 ,v(fgnd):ptubes=9 ,v(fgnd):ptubes=10 ,v(fgnd):ptubes=11 ,v(fgnd):ptubes=12 ,v(fgnd):ptubes=13 ,v(fgnd):ptubes=14 ,v(fgnd):ptubes=15 ,v(fgnd):ptubes=16 ,v(fgnd):ptubes=17 ,v(fgnd):ptubes=18 ,v(fgnd):ptubes=19 ,v(fgnd):ptubes=20 ,v(fgnd):ptubes=21 ,v(fgnd):ptubes=22 ,v(fgnd):ptubes=23 ,v(fgnd):ptubes=24 ,v(fgnd):ptubes=25 ,v(fgnd):ptubes=26 ,v(fgnd):ptubes=27 ,v(fgnd):ptubes=28 ,v(fgnd):ptubes=29 ,v(fgnd):ptubes=30 ,v(fgnd):ptubes=31 ,v(fgnd):ptubes=32 ,v(fgnd):ptubes=33 ,v(fgnd):ptubes=34 ,v(fgnd):ptubes=35 ,v(fgnd):ptubes=36 ,v(fgnd):ptubes=37 ,v(fgnd):ptubes=38 ,v(fgnd):ptubes=39 ,v(fgnd):ptubes=40 ,v(fgnd):ptubes=41 ,v(fgnd):ptubes=42 ,v(fgnd):ptubes=43 ,v(fgnd):ptubes=44 ,v(fgnd):ptubes=45 ,v(fgnd):ptubes=46 ,v(fgnd):ptubes=47 ,v(fgnd):ptubes=48 ,v(fgnd):ptubes=49 ,v(fgnd):ptubes=50 
 1.4178664E-11 , 2.1427769E-01 , 1.3045853E-01 , 1.0002661E-01 , 8.4161305E-02 , 7.6855011E-02 , 6.9534644E-02 , 6.2900810E-02 , 5.6750802E-02 , 5.0771852E-02 , 4.5713482E-02 , 4.1627038E-02 , 3.9570136E-02 , 4.0368871E-02 , 3.7260212E-02 , 3.4605164E-02 , 3.2024878E-02 , 3.0442023E-02 , 2.9005460E-02 , 2.7654955E-02 , 2.6367483E-02 , 2.5176523E-02 , 2.4066235E-02 , 2.3053784E-02 , 2.2132619E-02 , 2.1382600E-02 , 2.0609624E-02 , 1.9903327E-02 , 1.9270334E-02 , 1.8676777E-02 , 1.8118261E-02 , 1.7593413E-02 , 1.7098615E-02 , 1.6631037E-02 , 1.6188613E-02 , 1.5769353E-02 , 1.5371462E-02 , 1.4993335E-02 , 1.4633549E-02 , 1.4290799E-02 , 1.3963814E-02 , 1.3651561E-02 , 1.3353184E-02 , 1.3067537E-02 , 1.2793930E-02 , 1.2531612E-02 , 1.2280370E-02 , 1.2038615E-02 , 1.1806780E-02 , 1.1583089E-02 , 1.1367750E-02 
 1.4179223E-11 , 2.1426959E-01 , 1.3045808E-01 , 1.0003216E-01 , 8.4170208E-02 , 7.6865952E-02 , 6.9546041E-02 , 6.2903309E-02 , 5.6753263E-02 , 5.0775131E-02 , 4.5716546E-02 , 4.1627889E-02 , 3.9573263E-02 , 4.0374855E-02 , 3.7258760E-02 , 3.4604745E-02 , 3.2024903E-02 , 3.0443608E-02 , 2.9007559E-02 , 2.7657111E-02 , 2.6369606E-02 , 2.5178554E-02 , 2.4068157E-02 , 2.3055593E-02 , 2.2134321E-02 , 2.1384288E-02 , 2.0611237E-02 , 1.9904879E-02 , 1.9271846E-02 , 1.8678250E-02 , 1.8119694E-02 , 1.7594811E-02 , 1.7099981E-02 , 1.6632371E-02 , 1.6189917E-02 , 1.5770628E-02 , 1.5372710E-02 , 1.4994557E-02 , 1.4634745E-02 , 1.4291971E-02 , 1.3964962E-02 , 1.3652687E-02 , 1.3354289E-02 , 1.3068621E-02 , 1.2794994E-02 , 1.2532657E-02 , 1.2281397E-02 , 1.2039623E-02 , 1.1807771E-02 , 1.1584064E-02 , 1.1365737E-02 
 1.4181743E-11 , 2.1423307E-01 , 1.3045603E-01 , 1.0005717E-01 , 8.4210380E-02 , 7.6915322E-02 , 6.9597468E-02 , 6.2914588E-02 , 5.6764367E-02 , 5.0789930E-02 , 4.5721840E-02 , 4.1631731E-02 , 3.9587370E-02 , 4.0401856E-02 , 3.7252207E-02 , 3.4602854E-02 , 3.2025017E-02 , 3.0450759E-02 , 2.9017031E-02 , 2.7666844E-02 , 2.6379186E-02 , 2.5187719E-02 , 2.4076830E-02 , 2.3063753E-02 , 2.2142002E-02 , 2.1391906E-02 , 2.0618516E-02 , 1.9911883E-02 , 1.9278667E-02 , 1.8684898E-02 , 1.8126158E-02 , 1.7601120E-02 , 1.7106141E-02 , 1.6638390E-02 , 1.6195802E-02 , 1.5776384E-02 , 1.5378342E-02 , 1.5000072E-02 , 1.4640142E-02 , 1.4297260E-02 , 1.3970145E-02 , 1.3657768E-02 , 1.3359276E-02 , 1.3073514E-02 , 1.2799796E-02 , 1.2537372E-02 , 1.2286027E-02 , 1.2044173E-02 , 1.1812244E-02 , 1.1588462E-02 , 1.1356651E-02 
 1.4184944E-11 , 2.1418668E-01 , 1.3045342E-01 , 1.0008892E-01 , 8.4261391E-02 , 7.6978011E-02 , 6.9662770E-02 , 6.2928910E-02 , 5.6778466E-02 , 5.0808721E-02 , 4.5728561E-02 , 4.1636610E-02 , 3.9605284E-02 , 4.0436142E-02 , 3.7243887E-02 , 3.4600453E-02 , 3.2025161E-02 , 3.0459840E-02 , 2.9029058E-02 , 2.7679201E-02 , 2.6391351E-02 , 2.5199358E-02 , 2.4087844E-02 , 2.3074115E-02 , 2.2151755E-02 , 2.1401579E-02 , 2.0627759E-02 , 1.9920776E-02 , 1.9287329E-02 , 1.8693339E-02 , 1.8134367E-02 , 1.7609131E-02 , 1.7113963E-02 , 1.6646033E-02 , 1.6203273E-02 , 1.5783692E-02 , 1.5385494E-02 , 1.5007074E-02 , 1.4646995E-02 , 1.4303975E-02 , 1.3976726E-02 , 1.3664220E-02 , 1.3365607E-02 , 1.3079726E-02 , 1.2805893E-02 , 1.2543358E-02 , 1.2291908E-02 , 1.2049950E-02 , 1.1817925E-02 , 1.1576730E-02 , 1.1345114E-02 
 1.4188343E-11 , 2.1413742E-01 , 1.3045066E-01 , 1.0012265E-01 , 8.4315568E-02 , 7.7044591E-02 , 6.9732124E-02 , 6.2944121E-02 , 5.6793440E-02 , 5.0828678E-02 , 4.5735700E-02 , 4.1641791E-02 , 3.9624310E-02 , 4.0472556E-02 , 3.7235050E-02 , 3.4597903E-02 , 3.2025314E-02 , 3.0469485E-02 , 2.9041831E-02 , 2.7692326E-02 , 2.6404270E-02 , 2.5211718E-02 , 2.4099540E-02 , 2.3085120E-02 , 2.2162113E-02 , 2.1411852E-02 , 2.0637576E-02 , 1.9930221E-02 , 1.9296528E-02 , 1.8702304E-02 , 1.8143086E-02 , 1.7617640E-02 , 1.7122271E-02 , 1.6654150E-02 , 1.6211208E-02 , 1.5791454E-02 , 1.5393089E-02 , 1.5014510E-02 , 1.4654274E-02 , 1.4311107E-02 , 1.3983715E-02 , 1.3671072E-02 , 1.3372332E-02 , 1.3086324E-02 , 1.2812368E-02 , 1.2549716E-02 , 1.2298153E-02 , 1.2056085E-02 , 1.1805250E-02 , 1.1564269E-02 , 1.1332860E-02 
 1.4191856E-11 , 2.1408651E-01 , 1.3044780E-01 , 1.0015750E-01 , 8.4371555E-02 , 7.7113396E-02 , 6.9803796E-02 , 6.2959841E-02 , 5.6808914E-02 , 5.0849303E-02 , 4.5743077E-02 , 4.1647146E-02 , 3.9643971E-02 , 4.0510187E-02 , 3.7225919E-02 , 3.4595268E-02 , 3.2025472E-02 , 3.0479452E-02 , 2.9055032E-02 , 2.7705890E-02 , 2.6417622E-02 , 2.5224491E-02 , 2.4111628E-02 , 2.3096493E-02 , 2.2172817E-02 , 2.1422469E-02 , 2.0647720E-02 , 1.9939982E-02 , 1.9306035E-02 , 1.8711569E-02 , 1.8152096E-02 , 1.7626432E-02 , 1.7130856E-02 , 1.6662539E-02 , 1.6219409E-02 , 1.5799475E-02 , 1.5400939E-02 , 1.5022195E-02 , 1.4661795E-02 , 1.4318478E-02 , 1.3990938E-02 , 1.3678154E-02 , 1.3379281E-02 , 1.3093142E-02 , 1.2819060E-02 , 1.2556286E-02 , 1.2304607E-02 , 1.2042758E-02 , 1.1792153E-02 , 1.1551392E-02 , 1.1320197E-02 
 1.4195564E-11 , 2.1403277E-01 , 1.3044478E-01 , 1.0019429E-01 , 8.4430653E-02 , 7.7186024E-02 , 6.9879451E-02 , 6.2976434E-02 , 5.6825248E-02 , 5.0871073E-02 , 4.5750864E-02 , 4.1652798E-02 , 3.9664725E-02 , 4.0549909E-02 , 3.7216279E-02 , 3.4592486E-02 , 3.2025639E-02 , 3.0489973E-02 , 2.9068965E-02 , 2.7720206E-02 , 2.6431715E-02 , 2.5237975E-02 , 2.4124387E-02 , 2.3108498E-02 , 2.2184116E-02 , 2.1433675E-02 , 2.0658429E-02 , 1.9950285E-02 , 1.9316069E-02 , 1.8721349E-02 , 1.8161606E-02 , 1.7635714E-02 , 1.7139918E-02 , 1.6671393E-02 , 1.6228065E-02 , 1.5807942E-02 , 1.5409224E-02 , 1.5030307E-02 , 1.4669735E-02 , 1.4326258E-02 , 1.3998563E-02 , 1.3685629E-02 , 1.3386617E-02 , 1.3100339E-02 , 1.2826124E-02 , 1.2563221E-02 , 1.2290289E-02 , 1.2028690E-02 , 1.1778327E-02 , 1.1537800E-02 , 1.1306831E-02 
 1.4199359E-11 , 2.1397778E-01 , 1.3044170E-01 , 1.0023194E-01 , 8.4491133E-02 , 7.7260350E-02 , 6.9956875E-02 , 6.2993414E-02 , 5.6841965E-02 , 5.0893353E-02 , 4.5758833E-02 , 4.1658582E-02 , 3.9685964E-02 , 4.0590559E-02 , 3.7206414E-02 , 3.4589639E-02 , 3.2025810E-02 , 3.0500739E-02 , 2.9083225E-02 , 2.7734858E-02 , 2.6446138E-02 , 2.5251773E-02 , 2.4137445E-02 , 2.3120783E-02 , 2.2195679E-02 , 2.1445144E-02 , 2.0669387E-02 , 1.9960829E-02 , 1.9326339E-02 , 1.8731357E-02 , 1.8171339E-02 , 1.7645212E-02 , 1.7149193E-02 , 1.6680455E-02 , 1.6236924E-02 , 1.5816607E-02 , 1.5417704E-02 , 1.5038609E-02 , 1.4677860E-02 , 1.4334220E-02 , 1.4006365E-02 , 1.3693278E-02 , 1.3394124E-02 , 1.3107704E-02 , 1.2833353E-02 , 1.2548301E-02 , 1.2275636E-02 , 1.2014294E-02 , 1.1764178E-02 , 1.1523890E-02 , 1.1293152E-02 
 1.4203319E-11 , 2.1392038E-01 , 1.3043847E-01 , 1.0027123E-01 , 8.4554254E-02 , 7.7337922E-02 , 7.0037679E-02 , 6.3011137E-02 , 5.6859411E-02 , 5.0916605E-02 , 4.5767150E-02 , 4.1664619E-02 , 3.9708131E-02 , 4.0632985E-02 , 3.7196119E-02 , 3.4586668E-02 , 3.2025988E-02 , 3.0511976E-02 , 2.9098107E-02 , 2.7750150E-02 , 2.6461190E-02 , 2.5266174E-02 , 2.4151073E-02 , 2.3133605E-02 , 2.2207747E-02 , 2.1457113E-02 , 2.0680825E-02 , 1.9971834E-02 , 1.9337057E-02 , 1.8741802E-02 , 1.8181497E-02 , 1.7655125E-02 , 1.7158872E-02 , 1.6689912E-02 , 1.6246169E-02 , 1.5825650E-02 , 1.5426553E-02 , 1.5047273E-02 , 1.4686341E-02 , 1.4342529E-02 , 1.4014509E-02 , 1.3701262E-02 , 1.3401959E-02 , 1.3115391E-02 , 1.2817494E-02 , 1.2532729E-02 , 1.2260343E-02 , 1.1999269E-02 , 1.1749411E-02 , 1.1509373E-02 , 1.1278876E-02 
 1.4204408E-11 , 2.1390461E-01 , 1.3043759E-01 , 1.0028203E-01 , 8.4571603E-02 , 7.7359243E-02 , 7.0059888E-02 , 6.3016008E-02 , 5.6864206E-02 , 5.0922996E-02 , 4.5769436E-02 , 4.1666279E-02 , 3.9714223E-02 , 4.0644646E-02 , 3.7193289E-02 , 3.4585852E-02 , 3.2026037E-02 , 3.0515065E-02 , 2.9102198E-02 , 2.7754353E-02 , 2.6465327E-02 , 2.5270133E-02 , 2.4154818E-02 , 2.3137129E-02 , 2.2211064E-02 , 2.1460403E-02 , 2.0683968E-02 , 1.9974858E-02 , 1.9340003E-02 , 1.8744673E-02 , 1.8184289E-02 , 1.7657850E-02 , 1.7161532E-02 , 1.6692511E-02 , 1.6248710E-02 , 1.5828136E-02 , 1.5428986E-02 , 1.5049655E-02 , 1.4688671E-02 , 1.4344813E-02 , 1.4016747E-02 , 1.3703456E-02 , 1.3404112E-02 , 1.3110950E-02 , 1.2813135E-02 , 1.2528449E-02 , 1.2256139E-02 , 1.1995139E-02 , 1.1745353E-02 , 1.1505383E-02 , 1.1274952E-02 
 1.4207456E-11 , 2.1386043E-01 , 1.3043511E-01 , 1.0031228E-01 , 8.4620195E-02 , 7.7418959E-02 , 7.0122093E-02 , 6.3029651E-02 , 5.6877636E-02 , 5.0940896E-02 , 4.5775839E-02 , 4.1670926E-02 , 3.9731288E-02 , 4.0627960E-02 , 3.7185364E-02 , 3.4583564E-02 , 3.2026174E-02 , 3.0523715E-02 , 2.9113655E-02 , 2.7766125E-02 , 2.6476915E-02 , 2.5281219E-02 , 2.4165309E-02 , 2.3147000E-02 , 2.2220355E-02 , 2.1469617E-02 , 2.0692773E-02 , 1.9983330E-02 , 1.9348254E-02 , 1.8752714E-02 , 1.8192109E-02 , 1.7665481E-02 , 1.7168983E-02 , 1.6699792E-02 , 1.6255828E-02 , 1.5835097E-02 , 1.5435798E-02 , 1.5056325E-02 , 1.4695199E-02 , 1.4351210E-02 , 1.4023016E-02 , 1.3709602E-02 , 1.3410144E-02 , 1.3098512E-02 , 1.2800927E-02 , 1.2516462E-02 , 1.2244367E-02 , 1.1983572E-02 , 1.1733985E-02 , 1.1494207E-02 , 1.1263962E-02 
 1.4211767E-11 , 2.1379795E-01 , 1.3043160E-01 , 1.0035505E-01 , 8.4688900E-02 , 7.7503394E-02 , 7.0210047E-02 , 6.3048941E-02 , 5.6896626E-02 , 5.0966206E-02 , 4.5784892E-02 , 4.1677497E-02 , 3.9755416E-02 , 4.0604368E-02 , 3.7174157E-02 , 3.4580330E-02 , 3.2026368E-02 , 3.0535946E-02 , 2.9129854E-02 , 2.7782769E-02 , 2.6493299E-02 , 2.5296894E-02 , 2.4180143E-02 , 2.3160956E-02 , 2.2233490E-02 , 2.1482645E-02 , 2.0705222E-02 , 1.9995308E-02 , 1.9359920E-02 , 1.8764083E-02 , 1.8203165E-02 , 1.7676271E-02 , 1.7179519E-02 , 1.6710086E-02 , 1.6265891E-02 , 1.5844941E-02 , 1.5445431E-02 , 1.5065755E-02 , 1.4704430E-02 , 1.4360255E-02 , 1.4031880E-02 , 1.3718292E-02 , 1.3392221E-02 , 1.3080926E-02 , 1.2783664E-02 , 1.2499513E-02 , 1.2227721E-02 , 1.1967218E-02 , 1.1717912E-02 , 1.1478405E-02 , 1.1248422E-02 
 1.4216296E-11 , 2.1373232E-01 , 1.3042791E-01 , 1.0039999E-01 , 8.4761076E-02 , 7.7592093E-02 , 7.0302442E-02 , 6.3069205E-02 , 5.6916575E-02 , 5.0992793E-02 , 4.5794402E-02 , 4.1684400E-02 , 3.9780762E-02 , 4.0579584E-02 , 3.7162385E-02 , 3.4576933E-02 , 3.2026572E-02 , 3.0548795E-02 , 2.9146871E-02 , 2.7800254E-02 , 2.6510511E-02 , 2.5313361E-02 , 2.4195725E-02 , 2.3175618E-02 , 2.2247290E-02 , 2.1496331E-02 , 2.0718300E-02 , 2.0007891E-02 , 1.9372175E-02 , 1.8776027E-02 , 1.8214780E-02 , 1.7687607E-02 , 1.7190587E-02 , 1.6720899E-02 , 1.6276463E-02 , 1.5855281E-02 , 1.5455550E-02 , 1.5075663E-02 , 1.4714126E-02 , 1.4369756E-02 , 1.4041191E-02 , 1.3699102E-02 , 1.3373392E-02 , 1.3062451E-02 , 1.2765530E-02 , 1.2481707E-02 , 1.2210234E-02 , 1.1950037E-02 , 1.1701027E-02 , 1.1461805E-02 , 1.1232098E-02 
 1.4221043E-11 , 2.1366353E-01 , 1.3042405E-01 , 1.0044709E-01 , 8.4836735E-02 , 7.7685074E-02 , 7.0399297E-02 , 6.3090448E-02 , 5.6937487E-02 , 5.1020664E-02 , 4.5804371E-02 , 4.1691636E-02 , 3.9807332E-02 , 4.0553603E-02 , 3.7150044E-02 , 3.4573372E-02 , 3.2026785E-02 , 3.0562264E-02 , 2.9164709E-02 , 2.7818583E-02 , 2.6528553E-02 , 2.5330622E-02 , 2.4212060E-02 , 2.3190986E-02 , 2.2261755E-02 , 2.1510678E-02 , 2.0732009E-02 , 2.0021081E-02 , 1.9385022E-02 , 1.8788547E-02 , 1.8226956E-02 , 1.7699489E-02 , 1.7202189E-02 , 1.6732235E-02 , 1.6287545E-02 , 1.5866121E-02 , 1.5466158E-02 , 1.5086048E-02 , 1.4724291E-02 , 1.4379716E-02 , 1.4020675E-02 , 1.3678985E-02 , 1.3353656E-02 , 1.3043085E-02 , 1.2746521E-02 , 1.2463042E-02 , 1.2191903E-02 , 1.1932027E-02 , 1.1683327E-02 , 1.1444404E-02 , 1.1214986E-02 
 1.4225982E-11 , 2.1359195E-01 , 1.3042003E-01 , 1.0049609E-01 , 8.4915449E-02 , 7.7781808E-02 , 7.0500064E-02 , 6.3112548E-02 , 5.6959243E-02 , 5.1049661E-02 , 4.5814743E-02 , 4.1699164E-02 , 3.9834974E-02 , 4.0526574E-02 , 3.7137205E-02 , 3.4569667E-02 , 3.2027008E-02 , 3.0576277E-02 , 2.9183268E-02 , 2.7837652E-02 , 2.6547324E-02 , 2.5348581E-02 , 2.4229055E-02 , 2.3206976E-02 , 2.2276804E-02 , 2.1525604E-02 , 2.0746272E-02 , 2.0034804E-02 , 1.9398388E-02 , 1.8801572E-02 , 1.8239623E-02 , 1.7711851E-02 , 1.7214259E-02 , 1.6744029E-02 , 1.6299074E-02 , 1.5877398E-02 , 1.5477193E-02 , 1.5096852E-02 , 1.4734866E-02 , 1.4357940E-02 , 1.3999331E-02 , 1.3658056E-02 , 1.3333122E-02 , 1.3022936E-02 , 1.2726744E-02 , 1.2443624E-02 , 1.2172833E-02 , 1.1913290E-02 , 1.1664912E-02 , 1.1426300E-02 , 1.1197183E-02 
 1.4231307E-11 , 2.1351477E-01 , 1.3041570E-01 , 1.0054893E-01 , 8.5000329E-02 , 7.7886121E-02 , 7.0608723E-02 , 6.3136380E-02 , 5.6982703E-02 , 5.1080929E-02 , 4.5825927E-02 , 4.1707282E-02 , 3.9864782E-02 , 4.0497428E-02 , 3.7123361E-02 , 3.4565671E-02 , 3.2027247E-02 , 3.0591387E-02 , 2.9203281E-02 , 2.7858215E-02 , 2.6567566E-02 , 2.5367946E-02 , 2.4247380E-02 , 2.3224218E-02 , 2.2293033E-02 , 2.1541699E-02 , 2.0761651E-02 , 2.0049602E-02 , 1.9412801E-02 , 1.8815618E-02 , 1.8253283E-02 , 1.7725181E-02 , 1.7227275E-02 , 1.6756746E-02 , 1.6311507E-02 , 1.5889558E-02 , 1.5489094E-02 , 1.5108503E-02 , 1.4710902E-02 , 1.4334458E-02 , 1.3976314E-02 , 1.3635488E-02 , 1.3310980E-02 , 1.3001210E-02 , 1.2705418E-02 , 1.2422684E-02 , 1.2152268E-02 , 1.1893085E-02 , 1.1645055E-02 , 1.1406778E-02 , 1.1177985E-02 
 1.4234775E-11 , 2.1346452E-01 , 1.3041288E-01 , 1.0058333E-01 , 8.5055597E-02 , 7.7954042E-02 , 7.0679475E-02 , 6.3151897E-02 , 5.6997979E-02 , 5.1101288E-02 , 4.5833210E-02 , 4.1712568E-02 , 3.9884191E-02 , 4.0478449E-02 , 3.7114346E-02 , 3.4563070E-02 , 3.2027403E-02 , 3.0601226E-02 , 2.9216311E-02 , 2.7871604E-02 , 2.6580746E-02 , 2.5380556E-02 , 2.4259313E-02 , 2.3235445E-02 , 2.2303599E-02 , 2.1552180E-02 , 2.0771666E-02 , 2.0059237E-02 , 1.9422185E-02 , 1.8824764E-02 , 1.8262177E-02 , 1.7733861E-02 , 1.7235750E-02 , 1.6765027E-02 , 1.6319602E-02 , 1.5897477E-02 , 1.5496842E-02 , 1.5092569E-02 , 1.4695299E-02 , 1.4319168E-02 , 1.3961327E-02 , 1.3620792E-02 , 1.3296562E-02 , 1.2987063E-02 , 1.2691532E-02 , 1.2409050E-02 , 1.2138878E-02 , 1.1879929E-02 , 1.1632125E-02 , 1.1394067E-02 , 1.1165485E-02 
 1.4236768E-11 , 2.1343563E-01 , 1.3041126E-01 , 1.0060311E-01 , 8.5107109E-02 , 7.7993083E-02 , 7.0720142E-02 , 6.3160817E-02 , 5.7006759E-02 , 5.1112991E-02 , 4.5837396E-02 , 4.1715606E-02 , 3.9895347E-02 , 4.0467541E-02 , 3.7109165E-02 , 3.4561574E-02 , 3.2027493E-02 , 3.0606881E-02 , 2.9223801E-02 , 2.7879300E-02 , 2.6588321E-02 , 2.5387804E-02 , 2.4266171E-02 , 2.3241898E-02 , 2.2309673E-02 , 2.1558204E-02 , 2.0777422E-02 , 2.0064776E-02 , 1.9427579E-02 , 1.8830021E-02 , 1.8267289E-02 , 1.7738850E-02 , 1.7240621E-02 , 1.6769787E-02 , 1.6324255E-02 , 1.5902028E-02 , 1.5501296E-02 , 1.5083411E-02 , 1.4686330E-02 , 1.4310380E-02 , 1.3952713E-02 , 1.3612346E-02 , 1.3288275E-02 , 1.2978931E-02 , 1.2683551E-02 , 1.2401213E-02 , 1.2131181E-02 , 1.1872367E-02 , 1.1624694E-02 , 1.1386761E-02 , 1.1158300E-02 
 1.4239165E-11 , 2.1340089E-01 , 1.3040930E-01 , 1.0062690E-01 , 8.5169066E-02 , 7.8040040E-02 , 7.0769057E-02 , 6.3171545E-02 , 5.7017320E-02 , 5.1127066E-02 , 4.5842430E-02 , 4.1719260E-02 , 3.9908766E-02 , 4.0454420E-02 , 3.7102932E-02 , 3.4559776E-02 , 3.2027601E-02 , 3.0613684E-02 , 2.9232810E-02 , 2.7888557E-02 , 2.6597433E-02 , 2.5396521E-02 , 2.4274421E-02 , 2.3249659E-02 , 2.2316978E-02 , 2.1565449E-02 , 2.0784345E-02 , 2.0071437E-02 , 1.9434067E-02 , 1.8836344E-02 , 1.8273438E-02 , 1.7744851E-02 , 1.7246480E-02 , 1.6775511E-02 , 1.6329852E-02 , 1.5907502E-02 , 1.5490046E-02 , 1.5072395E-02 , 1.4675542E-02 , 1.4299809E-02 , 1.3942352E-02 , 1.3602186E-02 , 1.3278307E-02 , 1.2969151E-02 , 1.2673950E-02 , 1.2391787E-02 , 1.2121923E-02 , 1.1863272E-02 , 1.1615755E-02 , 1.1377973E-02 , 1.1149658E-02 
 1.4242520E-11 , 2.1335227E-01 , 1.3040658E-01 , 1.0066018E-01 , 8.5255770E-02 , 7.8105753E-02 , 7.0785146E-02 , 6.3186558E-02 , 5.7032099E-02 , 5.1146764E-02 , 4.5849476E-02 , 4.1724374E-02 , 3.9927543E-02 , 4.0436059E-02 , 3.7094211E-02 , 3.4557259E-02 , 3.2027752E-02 , 3.0623203E-02 , 2.9245418E-02 , 2.7901511E-02 , 2.6610185E-02 , 2.5408721E-02 , 2.4285965E-02 , 2.3260521E-02 , 2.2327202E-02 , 2.1575589E-02 , 2.0794034E-02 , 2.0080759E-02 , 1.9443147E-02 , 1.8845192E-02 , 1.8282043E-02 , 1.7753249E-02 , 1.7254680E-02 , 1.6783523E-02 , 1.6337684E-02 , 1.5915163E-02 , 1.5474301E-02 , 1.5056979E-02 , 1.4660446E-02 , 1.4285016E-02 , 1.3927853E-02 , 1.3587969E-02 , 1.3264358E-02 , 1.2955464E-02 , 1.2660516E-02 , 1.2378595E-02 , 1.2108968E-02 , 1.1850544E-02 , 1.1603245E-02 , 1.1365674E-02 , 1.1137564E-02 
 1.4248586E-11 , 2.1326436E-01 , 1.3040164E-01 , 1.0072036E-01 , 8.5412524E-02 , 7.8224557E-02 , 7.0814233E-02 , 6.3213700E-02 , 5.7058819E-02 , 5.1182375E-02 , 4.5862214E-02 , 4.1733620E-02 , 3.9961492E-02 , 4.0402863E-02 , 3.7078443E-02 , 3.4552709E-02 , 3.2028025E-02 , 3.0640412E-02 , 2.9268210E-02 , 2.7924930E-02 , 2.6633238E-02 , 2.5430777E-02 , 2.4306837E-02 , 2.3280159E-02 , 2.2345684E-02 , 2.1593920E-02 , 2.0811551E-02 , 2.0097613E-02 , 1.9459562E-02 , 1.8861189E-02 , 1.8297600E-02 , 1.7768431E-02 , 1.7269504E-02 , 1.6798007E-02 , 1.6351843E-02 , 1.5886080E-02 , 1.5445837E-02 , 1.5029109E-02 , 1.4633153E-02 , 1.4258272E-02 , 1.3901639E-02 , 1.3562265E-02 , 1.3239140E-02 , 1.2930719E-02 , 1.2636227E-02 , 1.2354747E-02 , 1.2085547E-02 , 1.1827532E-02 , 1.1580630E-02 , 1.1343441E-02 , 1.1115700E-02 
 1.4254996E-11 , 2.1317146E-01 , 1.3039642E-01 , 1.0078397E-01 , 8.5578199E-02 , 7.8350122E-02 , 7.0844976E-02 , 6.3242387E-02 , 5.7087059E-02 , 5.1220014E-02 , 4.5875677E-02 , 4.1743392E-02 , 3.9997373E-02 , 4.0367778E-02 , 3.7061777E-02 , 3.4547899E-02 , 3.2028313E-02 , 3.0658601E-02 , 2.9292300E-02 , 2.7949683E-02 , 2.6657603E-02 , 2.5454088E-02 , 2.4328896E-02 , 2.3300913E-02 , 2.2365219E-02 , 2.1613294E-02 , 2.0830064E-02 , 2.0115426E-02 , 1.9476911E-02 , 1.8878097E-02 , 1.8314043E-02 , 1.7784477E-02 , 1.7285172E-02 , 1.6813315E-02 , 1.6320423E-02 , 1.5855342E-02 , 1.5415753E-02 , 1.4999652E-02 , 1.4604307E-02 , 1.4230006E-02 , 1.3873933E-02 , 1.3535099E-02 , 1.3212486E-02 , 1.2904565E-02 , 1.2610556E-02 , 1.2329541E-02 , 1.2060792E-02 , 1.1803211E-02 , 1.1556727E-02 , 1.1319941E-02 , 1.1092591E-02 
 1.4261781E-11 , 2.1307313E-01 , 1.3039090E-01 , 1.0085128E-01 , 8.5753535E-02 , 7.8483010E-02 , 7.0877512E-02 , 6.3272747E-02 , 5.7116946E-02 , 5.1259847E-02 , 4.5889925E-02 , 4.1753734E-02 , 4.0035347E-02 , 4.0330648E-02 , 3.7044140E-02 , 3.4542810E-02 , 3.2028619E-02 , 3.0677851E-02 , 2.9317795E-02 , 2.7975879E-02 , 2.6683390E-02 , 2.5478758E-02 , 2.4352241E-02 , 2.3322879E-02 , 2.2385893E-02 , 2.1633799E-02 , 2.0849657E-02 , 2.0134277E-02 , 1.9495272E-02 , 1.8895991E-02 , 1.8331444E-02 , 1.7801459E-02 , 1.7301753E-02 , 1.6779310E-02 , 1.6287171E-02 , 1.5822811E-02 , 1.5383915E-02 , 1.4968478E-02 , 1.4573779E-02 , 1.4200092E-02 , 1.3844612E-02 , 1.3506348E-02 , 1.3184278E-02 , 1.2876887E-02 , 1.2583388E-02 , 1.2302865E-02 , 1.2034594E-02 , 1.1777471E-02 , 1.1531430E-02 , 1.1295072E-02 , 1.1068134E-02 
