#format table ## [WaveView Analyzer] saved 00:06:11 Sat Jan  3 2015
TIME ,v(fgnd):pwidth=4.3e-08 ,v(fgnd):pwidth=8.6e-08 ,v(fgnd):pwidth=1.29e-07 ,v(fgnd):pwidth=1.72e-07 ,v(fgnd):pwidth=2.15e-07 ,v(fgnd):pwidth=2.58e-07 ,v(fgnd):pwidth=3.01e-07 ,v(fgnd):pwidth=3.44e-07 ,v(fgnd):pwidth=3.87e-07 ,v(fgnd):pwidth=4.3e-07 ,v(fgnd):pwidth=4.73e-07 ,v(fgnd):pwidth=5.16e-07 ,v(fgnd):pwidth=5.59e-07 ,v(fgnd):pwidth=6.02e-07 ,v(fgnd):pwidth=6.45e-07 ,v(fgnd):pwidth=6.88e-07 ,v(fgnd):pwidth=7.31e-07 ,v(fgnd):pwidth=7.74e-07 ,v(fgnd):pwidth=8.17e-07 ,v(fgnd):pwidth=8.6e-07 ,v(fgnd):pwidth=9.03e-07 ,v(fgnd):pwidth=9.46e-07 ,v(fgnd):pwidth=9.89e-07 ,v(fgnd):pwidth=1.032e-06 ,v(fgnd):pwidth=1.075e-06 ,v(fgnd):pwidth=1.118e-06 ,v(fgnd):pwidth=1.161e-06 ,v(fgnd):pwidth=1.204e-06 ,v(fgnd):pwidth=1.247e-06 ,v(fgnd):pwidth=1.29e-06 ,v(fgnd):pwidth=1.333e-06 ,v(fgnd):pwidth=1.376e-06 ,v(fgnd):pwidth=1.419e-06 ,v(fgnd):pwidth=1.462e-06 ,v(fgnd):pwidth=1.505e-06 ,v(fgnd):pwidth=1.548e-06 ,v(fgnd):pwidth=1.591e-06 ,v(fgnd):pwidth=1.634e-06 ,v(fgnd):pwidth=1.677e-06 ,v(fgnd):pwidth=1.72e-06 ,v(fgnd):pwidth=1.763e-06 ,v(fgnd):pwidth=1.806e-06 ,v(fgnd):pwidth=1.849e-06 ,v(fgnd):pwidth=1.892e-06 ,v(fgnd):pwidth=1.935e-06 ,v(fgnd):pwidth=1.978e-06 ,v(fgnd):pwidth=2.021e-06 ,v(fgnd):pwidth=2.064e-06 ,v(fgnd):pwidth=2.107e-06 ,v(fgnd):pwidth=2.15e-06 
 1.7428267E-11 , 9.1442901E-02 , 4.5125011E-02 , 3.1467792E-02 , 2.5176865E-02 , 2.0972395E-02 , 1.7913635E-02 , 1.5673810E-02 , 1.3947112E-02 , 1.2552178E-02 , 1.1457394E-02 , 1.0506950E-02 , 9.6972464E-03 , 9.0037890E-03 , 8.4027878E-03 , 7.8776730E-03 , 7.4052226E-03 , 6.9888774E-03 , 6.6168484E-03 , 6.2824355E-03 , 5.9796907E-03 , 5.7043093E-03 , 5.4525423E-03 , 5.2213883E-03 , 5.0083647E-03 , 4.8113996E-03 , 4.6379602E-03 , 4.4832541E-03 , 4.2848082E-03 , 4.1239844E-03 , 3.9864355E-03 , 3.8573509E-03 , 3.7411846E-03 , 3.6430985E-03 , 3.5430148E-03 , 3.4446339E-03 , 3.3559880E-03 , 3.2796403E-03 , 3.2135172E-03 , 3.1273637E-03 , 3.0341265E-03 , 2.9310211E-03 , 2.8539683E-03 , 2.7909715E-03 , 2.7500301E-03 , 2.7267871E-03 , 2.6176245E-03 , 2.5488560E-03 , 2.4987068E-03 , 2.4505805E-03 , 2.4045373E-03 
 1.7439470E-11 , 9.1407969E-02 , 4.5199238E-02 , 3.1527876E-02 , 2.5246528E-02 , 2.1044303E-02 , 1.7974805E-02 , 1.5727722E-02 , 1.3995223E-02 , 1.2596219E-02 , 1.1498349E-02 , 1.0544915E-02 , 9.7323493E-03 , 9.0364411E-03 , 8.4332349E-03 , 7.8948882E-03 , 7.4213976E-03 , 7.0041561E-03 , 6.6313614E-03 , 6.2962215E-03 , 5.9928161E-03 , 5.7168307E-03 , 5.4645094E-03 , 5.2328448E-03 , 5.0193492E-03 , 4.8219465E-03 , 4.6576682E-03 , 4.4934347E-03 , 4.2948022E-03 , 4.1335465E-03 , 3.9957012E-03 , 3.8663306E-03 , 3.7499625E-03 , 3.6517617E-03 , 3.5514548E-03 , 3.4528747E-03 , 3.3640195E-03 , 3.2873562E-03 , 3.2251624E-03 , 3.1395814E-03 , 3.0464151E-03 , 2.9429921E-03 , 2.8652899E-03 , 2.8020836E-03 , 2.7612513E-03 , 2.7371308E-03 , 2.6238671E-03 , 2.5547317E-03 , 2.5044584E-03 , 2.4561961E-03 , 2.4100268E-03 
 1.7452984E-11 , 9.1365832E-02 , 4.5288776E-02 , 3.1600354E-02 , 2.5330559E-02 , 2.1131043E-02 , 1.8048591E-02 , 1.5792753E-02 , 1.4053256E-02 , 1.2649344E-02 , 1.1547752E-02 , 1.0590711E-02 , 9.7746923E-03 , 9.0758279E-03 , 8.4554192E-03 , 7.9156541E-03 , 7.4409088E-03 , 7.0225861E-03 , 6.6488679E-03 , 6.3128509E-03 , 6.0086487E-03 , 5.7319347E-03 , 5.4789448E-03 , 5.2466643E-03 , 5.0325993E-03 , 4.8346688E-03 , 4.6814412E-03 , 4.5057152E-03 , 4.3068575E-03 , 4.1450807E-03 , 4.0068780E-03 , 3.8771624E-03 , 3.7605509E-03 , 3.6622117E-03 , 3.5616355E-03 , 3.4628153E-03 , 3.3737075E-03 , 3.2966636E-03 , 3.2392095E-03 , 3.1543192E-03 , 3.0612382E-03 , 2.9574323E-03 , 2.8789466E-03 , 2.8154877E-03 , 2.7747869E-03 , 2.7496078E-03 , 2.6313973E-03 , 2.5618194E-03 , 2.5113962E-03 , 2.4629699E-03 , 2.4166486E-03 
 1.7458960E-11 , 9.1347197E-02 , 4.5328372E-02 , 3.1632406E-02 , 2.5367720E-02 , 2.1169403E-02 , 1.8081222E-02 , 1.5821512E-02 , 1.4078921E-02 , 1.2672838E-02 , 1.1569599E-02 , 1.0610964E-02 , 9.7934178E-03 , 9.0863568E-03 , 8.4652299E-03 , 7.9248375E-03 , 7.4495373E-03 , 7.0307365E-03 , 6.6566099E-03 , 6.3202049E-03 , 6.0156505E-03 , 5.7386142E-03 , 5.4853286E-03 , 5.2527757E-03 , 5.0384590E-03 , 4.8402950E-03 , 4.6919544E-03 , 4.5111460E-03 , 4.3121888E-03 , 4.1501815E-03 , 4.0118207E-03 , 3.8819526E-03 , 3.7652334E-03 , 3.6668331E-03 , 3.5661377E-03 , 3.4672114E-03 , 3.3779918E-03 , 3.3007797E-03 , 3.2454216E-03 , 3.1608367E-03 , 3.0677935E-03 , 2.9638182E-03 , 2.8849860E-03 , 2.8214154E-03 , 2.7807728E-03 , 2.7551256E-03 , 2.6347274E-03 , 2.5649538E-03 , 2.5144643E-03 , 2.4659655E-03 , 2.4195769E-03 
 1.7464395E-11 , 9.1330250E-02 , 4.5364383E-02 , 3.1661555E-02 , 2.5412893E-02 , 2.1204288E-02 , 1.8110897E-02 , 1.5847667E-02 , 1.4102261E-02 , 1.2694204E-02 , 1.1589468E-02 , 1.0629382E-02 , 9.8104474E-03 , 9.0959322E-03 , 8.4741520E-03 , 7.9331892E-03 , 7.4573844E-03 , 7.0381487E-03 , 6.6636507E-03 , 6.3268930E-03 , 6.0220181E-03 , 5.7446887E-03 , 5.4911343E-03 , 5.2583336E-03 , 5.0437880E-03 , 4.8454117E-03 , 4.7015154E-03 , 4.5160850E-03 , 4.3170373E-03 , 4.1548204E-03 , 4.0163159E-03 , 3.8863089E-03 , 3.7694919E-03 , 3.6710359E-03 , 3.5702323E-03 , 3.4712093E-03 , 3.3818881E-03 , 3.3045229E-03 , 3.2510711E-03 , 3.1667640E-03 , 3.0737552E-03 , 2.9696258E-03 , 2.8904785E-03 , 2.8268063E-03 , 2.7862166E-03 , 2.7601436E-03 , 2.6377559E-03 , 2.5678044E-03 , 2.5172546E-03 , 2.4686898E-03 , 2.4222401E-03 
 1.7468717E-11 , 9.1316771E-02 , 4.5393025E-02 , 3.1684740E-02 , 2.5448825E-02 , 2.1232036E-02 , 1.8134501E-02 , 1.5868470E-02 , 1.4120826E-02 , 1.2711198E-02 , 1.1605272E-02 , 1.0644032E-02 , 9.8239928E-03 , 9.1035485E-03 , 8.4812487E-03 , 7.9398322E-03 , 7.4636260E-03 , 7.0440444E-03 , 6.6692509E-03 , 6.3322127E-03 , 6.0270829E-03 , 5.7495204E-03 , 5.4957521E-03 , 5.2627544E-03 , 5.0480267E-03 , 4.8494815E-03 , 4.7091203E-03 , 4.5200135E-03 , 4.3208937E-03 , 4.1585102E-03 , 4.0198913E-03 , 3.8897740E-03 , 3.7728791E-03 , 3.6743789E-03 , 3.5734890E-03 , 3.4743893E-03 , 3.3849873E-03 , 3.3075004E-03 , 3.2537719E-03 , 3.1714785E-03 , 3.0784971E-03 , 2.9742451E-03 , 2.8948472E-03 , 2.8310942E-03 , 2.7905466E-03 , 2.7641350E-03 , 2.6401648E-03 , 2.5700717E-03 , 2.5194740E-03 , 2.4708567E-03 , 2.4243584E-03 
 1.7484819E-11 , 9.1266563E-02 , 4.5499712E-02 , 3.1771099E-02 , 2.5582658E-02 , 2.1335389E-02 , 1.8222420E-02 , 1.5945957E-02 , 1.4189975E-02 , 1.2774498E-02 , 1.1664137E-02 , 1.0698599E-02 , 9.8545913E-03 , 9.1319170E-03 , 8.5076820E-03 , 7.9645753E-03 , 7.4868741E-03 , 7.0660043E-03 , 6.6901104E-03 , 6.3520270E-03 , 6.0459479E-03 , 5.7675172E-03 , 5.5129523E-03 , 5.2792207E-03 , 5.0638146E-03 , 4.8646405E-03 , 4.7374464E-03 , 4.5346460E-03 , 4.3352580E-03 , 4.1722535E-03 , 4.0332088E-03 , 3.9026804E-03 , 3.7854954E-03 , 3.6868304E-03 , 3.5856197E-03 , 3.4862338E-03 , 3.3965308E-03 , 3.3185904E-03 , 3.2638315E-03 , 3.1890390E-03 , 3.0961593E-03 , 2.9914509E-03 , 2.9111196E-03 , 2.8470656E-03 , 2.8066746E-03 , 2.7790018E-03 , 2.6491372E-03 , 2.5785169E-03 , 2.5277406E-03 , 2.4789279E-03 , 2.4322484E-03 
 1.7502113E-11 , 9.1212639E-02 , 4.5614294E-02 , 3.1863849E-02 , 2.5726397E-02 , 2.1446391E-02 , 1.8316845E-02 , 1.6029179E-02 , 1.4264242E-02 , 1.2842483E-02 , 1.1727358E-02 , 1.0734202E-02 , 9.8874545E-03 , 9.1623852E-03 , 8.5360716E-03 , 7.9911498E-03 , 7.5118429E-03 , 7.0895895E-03 , 6.7125138E-03 , 6.3733079E-03 , 6.0662092E-03 , 5.7868460E-03 , 5.5314255E-03 , 5.2969057E-03 , 5.0807710E-03 , 4.8809214E-03 , 4.7678691E-03 , 4.5503615E-03 , 4.3506854E-03 , 4.1870141E-03 , 4.0475119E-03 , 3.9165420E-03 , 3.7990456E-03 , 3.7002035E-03 , 3.5986481E-03 , 3.4989549E-03 , 3.4089287E-03 , 3.3305012E-03 , 3.2746357E-03 , 3.2078991E-03 , 3.1151288E-03 , 3.0099302E-03 , 2.9285963E-03 , 2.8642190E-03 , 2.8239963E-03 , 2.7949688E-03 , 2.6587738E-03 , 2.5875871E-03 , 2.5366191E-03 , 2.4875965E-03 , 2.4407224E-03 
 1.7502501E-11 , 9.1211428E-02 , 4.5616869E-02 , 3.1865933E-02 , 2.5729626E-02 , 2.1448886E-02 , 1.8318967E-02 , 1.6031049E-02 , 1.4265910E-02 , 1.2844010E-02 , 1.1728235E-02 , 1.0735002E-02 , 9.8881929E-03 , 9.1630698E-03 , 8.5367095E-03 , 7.9917470E-03 , 7.5124039E-03 , 7.0901195E-03 , 6.7130172E-03 , 6.3737861E-03 , 6.0666645E-03 , 5.7872804E-03 , 5.5318406E-03 , 5.2973031E-03 , 5.0811520E-03 , 4.8812872E-03 , 4.7685527E-03 , 4.5507146E-03 , 4.3510320E-03 , 4.1873458E-03 , 4.0478333E-03 , 3.9168535E-03 , 3.7993501E-03 , 3.7005040E-03 , 3.5989408E-03 , 3.4992408E-03 , 3.4092073E-03 , 3.3307689E-03 , 3.2748785E-03 , 3.2083229E-03 , 3.1155550E-03 , 3.0103454E-03 , 2.9289890E-03 , 2.8646044E-03 , 2.8243856E-03 , 2.7953276E-03 , 2.6589903E-03 , 2.5877910E-03 , 2.5368185E-03 , 2.4877913E-03 , 2.4409128E-03 
 1.7502669E-11 , 9.1210903E-02 , 4.5618398E-02 , 3.1866836E-02 , 2.5731025E-02 , 2.1449966E-02 , 1.8319886E-02 , 1.6031859E-02 , 1.4266633E-02 , 1.2844672E-02 , 1.1728614E-02 , 1.0735348E-02 , 9.8885126E-03 , 9.1633663E-03 , 8.5369858E-03 , 7.9920055E-03 , 7.5126469E-03 , 7.0903490E-03 , 6.7132351E-03 , 6.3739932E-03 , 6.0668616E-03 , 5.7874684E-03 , 5.5320204E-03 , 5.2974752E-03 , 5.0813170E-03 , 4.8814457E-03 , 4.7688487E-03 , 4.5508675E-03 , 4.3511821E-03 , 4.1874894E-03 , 4.0479725E-03 , 3.9169884E-03 , 3.7994819E-03 , 3.7006341E-03 , 3.5990676E-03 , 3.4993645E-03 , 3.4093279E-03 , 3.3308848E-03 , 3.2749836E-03 , 3.2085064E-03 , 3.1157396E-03 , 3.0105252E-03 , 2.9291590E-03 , 2.8647713E-03 , 2.8245541E-03 , 2.7954830E-03 , 2.6590840E-03 , 2.5878792E-03 , 2.5369049E-03 , 2.4878756E-03 , 2.4409953E-03 
 1.7524227E-11 , 9.1143683E-02 , 4.5814311E-02 , 3.1982455E-02 , 2.5910205E-02 , 2.1588338E-02 , 1.8437593E-02 , 1.6135600E-02 , 1.4359211E-02 , 1.2929419E-02 , 1.1777247E-02 , 1.0779729E-02 , 9.9294787E-03 , 9.2013468E-03 , 8.5723753E-03 , 8.0251324E-03 , 7.5437721E-03 , 7.1197495E-03 , 6.7411624E-03 , 6.4005212E-03 , 6.0921187E-03 , 5.8115630E-03 , 5.5550485E-03 , 5.3195206E-03 , 5.1024543E-03 , 4.9017409E-03 , 4.8067725E-03 , 4.5704579E-03 , 4.3704134E-03 , 4.2058894E-03 , 4.0658023E-03 , 3.9342678E-03 , 3.8163730E-03 , 3.7173046E-03 , 3.6153084E-03 , 3.5152223E-03 , 3.4247827E-03 , 3.3457324E-03 , 3.2884517E-03 , 3.2320168E-03 , 3.1393863E-03 , 3.0335609E-03 , 2.9509449E-03 , 2.8861542E-03 , 2.8461468E-03 , 2.8062018E-03 , 2.6710966E-03 , 2.5991859E-03 , 2.5479725E-03 , 2.4986816E-03 , 2.4515587E-03 
 1.7541467E-11 , 9.1089927E-02 , 4.5970984E-02 , 3.2074917E-02 , 2.6053496E-02 , 2.1698995E-02 , 1.8531725E-02 , 1.6218563E-02 , 1.4433247E-02 , 1.2971907E-02 , 1.1816138E-02 , 1.0815221E-02 , 9.9622397E-03 , 9.2317203E-03 , 8.6006767E-03 , 8.0516243E-03 , 7.5686633E-03 , 7.1432613E-03 , 6.7634961E-03 , 6.4217359E-03 , 6.1123170E-03 , 5.8308318E-03 , 5.5734642E-03 , 5.3371507E-03 , 5.1193580E-03 , 4.9179712E-03 , 4.8371005E-03 , 4.5861246E-03 , 4.3857928E-03 , 4.2206041E-03 , 4.0800610E-03 , 3.9480863E-03 , 3.8298811E-03 , 3.7306361E-03 , 3.6282963E-03 , 3.5279039E-03 , 3.4371420E-03 , 3.3576062E-03 , 3.2992224E-03 , 3.2508183E-03 , 3.1582968E-03 , 3.0519827E-03 , 2.9683673E-03 , 2.9032543E-03 , 2.8634147E-03 , 2.8147738E-03 , 2.6807031E-03 , 2.6082279E-03 , 2.5568234E-03 , 2.5073232E-03 , 2.4600063E-03 
 1.7550064E-11 , 9.1063120E-02 , 4.6049116E-02 , 3.2153600E-02 , 2.6124955E-02 , 2.1754179E-02 , 1.8578668E-02 , 1.6259936E-02 , 1.4470168E-02 , 1.2993096E-02 , 1.1835533E-02 , 1.0832921E-02 , 9.9785773E-03 , 9.2468672E-03 , 8.6147904E-03 , 8.0648355E-03 , 7.5810763E-03 , 7.1549865E-03 , 6.7746337E-03 , 6.4323155E-03 , 6.1223897E-03 , 5.8404409E-03 , 5.5826480E-03 , 5.3459426E-03 , 5.1277878E-03 , 4.9260651E-03 , 4.8522249E-03 , 4.5939374E-03 , 4.3934625E-03 , 4.2279422E-03 , 4.0871717E-03 , 3.9549775E-03 , 3.8366174E-03 , 3.7372845E-03 , 3.6347733E-03 , 3.5342281E-03 , 3.4433055E-03 , 3.3635276E-03 , 3.3045936E-03 , 3.2601945E-03 , 3.1677273E-03 , 3.0611695E-03 , 2.9770556E-03 , 2.9117819E-03 , 2.8720260E-03 , 2.8190485E-03 , 2.6854938E-03 , 2.6127371E-03 , 2.5612372E-03 , 2.5116327E-03 , 2.4642191E-03 
 1.7595198E-11 , 9.0922384E-02 , 4.6459292E-02 , 3.2566670E-02 , 2.6500097E-02 , 2.2043884E-02 , 1.8825108E-02 , 1.6477136E-02 , 1.4594334E-02 , 1.3104331E-02 , 1.1937353E-02 , 1.0925840E-02 , 1.0064347E-02 , 9.3263859E-03 , 8.6888843E-03 , 8.1341921E-03 , 7.6462422E-03 , 7.2165414E-03 , 6.8331040E-03 , 6.4878564E-03 , 6.1752695E-03 , 5.8908870E-03 , 5.6308612E-03 , 5.3920985E-03 , 5.1720422E-03 , 4.9685566E-03 , 4.9316247E-03 , 4.6349532E-03 , 4.4337263E-03 , 4.2664657E-03 , 4.1245014E-03 , 3.9911549E-03 , 3.8719818E-03 , 3.7721868E-03 , 3.6687762E-03 , 3.5674289E-03 , 3.4756627E-03 , 3.3946136E-03 , 3.3327914E-03 , 3.3094174E-03 , 3.2172356E-03 , 3.1093984E-03 , 3.0226680E-03 , 2.9565505E-03 , 2.9172339E-03 , 2.8414902E-03 , 2.7106440E-03 , 2.6364094E-03 , 2.5844090E-03 , 2.5342567E-03 , 2.4863353E-03 
 1.7600744E-11 , 9.0905091E-02 , 4.6509693E-02 , 3.2617426E-02 , 2.6546194E-02 , 2.2079482E-02 , 1.8855389E-02 , 1.6494661E-02 , 1.4609592E-02 , 1.3117999E-02 , 1.1949865E-02 , 1.0937257E-02 , 1.0074886E-02 , 9.3361569E-03 , 8.6979887E-03 , 8.1427144E-03 , 7.6542496E-03 , 7.2241050E-03 , 6.8402886E-03 , 6.4946810E-03 , 6.1817672E-03 , 5.8970857E-03 , 5.6367854E-03 , 5.3977700E-03 , 5.1774801E-03 , 4.9737778E-03 , 4.9413811E-03 , 4.6399931E-03 , 4.4386738E-03 , 4.2711993E-03 , 4.1290884E-03 , 3.9956002E-03 , 3.8763273E-03 , 3.7764755E-03 , 3.6729543E-03 , 3.5715085E-03 , 3.4796386E-03 , 3.3984334E-03 , 3.3362562E-03 , 3.3154658E-03 , 3.2233190E-03 , 3.1153246E-03 , 3.0282726E-03 , 2.9620515E-03 , 2.9227888E-03 , 2.8442478E-03 , 2.7137344E-03 , 2.6393182E-03 , 2.5872563E-03 , 2.5370367E-03 , 2.4890528E-03 
 1.7609816E-11 , 9.0876802E-02 , 4.6592144E-02 , 3.2700459E-02 , 2.6621603E-02 , 2.2137716E-02 , 1.8904927E-02 , 1.6523330E-02 , 1.4634551E-02 , 1.3140359E-02 , 1.1970332E-02 , 1.0955936E-02 , 1.0092126E-02 , 9.3521413E-03 , 8.7128827E-03 , 8.1566561E-03 , 7.6673489E-03 , 7.2364784E-03 , 6.8520420E-03 , 6.5058456E-03 , 6.1923968E-03 , 5.9072261E-03 , 5.6464770E-03 , 5.4070480E-03 , 5.1863759E-03 , 4.9823192E-03 , 4.9573416E-03 , 4.6482378E-03 , 4.4467674E-03 , 4.2789431E-03 , 4.1365922E-03 , 4.0028724E-03 , 3.8834361E-03 , 3.7834914E-03 , 3.6797894E-03 , 3.5781823E-03 , 3.4861429E-03 , 3.4046821E-03 , 3.3419244E-03 , 3.3196394E-03 , 3.2332709E-03 , 3.1250194E-03 , 3.0374414E-03 , 2.9710506E-03 , 2.9318763E-03 , 2.8487589E-03 , 2.7187900E-03 , 2.6440767E-03 , 2.5919142E-03 , 2.5415844E-03 , 2.4934985E-03 
 1.7647047E-11 , 9.0760710E-02 , 4.6930494E-02 , 3.3041196E-02 , 2.6931054E-02 , 2.2376691E-02 , 1.9108213E-02 , 1.6640978E-02 , 1.4736974E-02 , 1.3232116E-02 , 1.2054322E-02 , 1.1032584E-02 , 1.0162877E-02 , 9.4177354E-03 , 8.7740021E-03 , 8.2138677E-03 , 7.7211036E-03 , 7.2872544E-03 , 6.9002736E-03 , 6.5516607E-03 , 6.2360168E-03 , 5.9488386E-03 , 5.6862475E-03 , 5.4451216E-03 , 5.2228810E-03 , 5.0173700E-03 , 4.9822496E-03 , 4.6820713E-03 , 4.4799807E-03 , 4.3107207E-03 , 4.1673851E-03 , 4.0327147E-03 , 3.9126078E-03 , 3.8122821E-03 , 3.7078380E-03 , 3.6055694E-03 , 3.5128340E-03 , 3.4303247E-03 , 3.3651845E-03 , 3.3367667E-03 , 3.2741098E-03 , 3.1648029E-03 , 3.0750665E-03 , 3.0079798E-03 , 2.9691678E-03 , 2.8672708E-03 , 2.7395362E-03 , 2.6636038E-03 , 2.6110284E-03 , 2.5602468E-03 , 2.5117420E-03 
 1.7709232E-11 , 9.0566809E-02 , 4.7495625E-02 , 3.3610314E-02 , 2.7447917E-02 , 2.2775840E-02 , 1.9338570E-02 , 1.6837479E-02 , 1.4908047E-02 , 1.3385373E-02 , 1.2194607E-02 , 1.1160606E-02 , 1.0281048E-02 , 9.5272944E-03 , 8.8760870E-03 , 8.3094256E-03 , 7.8108876E-03 , 7.3720633E-03 , 6.9808327E-03 , 6.6281836E-03 , 6.3088734E-03 , 6.0183420E-03 , 5.7526744E-03 , 5.5087142E-03 , 5.2838537E-03 , 5.0759137E-03 , 5.0238524E-03 , 4.7385819E-03 , 4.5354553E-03 , 4.3637975E-03 , 4.2188171E-03 , 4.0825591E-03 , 3.9613321E-03 , 3.8603698E-03 , 3.7546863E-03 , 3.6513127E-03 , 3.5574149E-03 , 3.4731543E-03 , 3.4040347E-03 , 3.3653736E-03 , 3.3423211E-03 , 3.2312517E-03 , 3.1379101E-03 , 3.0696609E-03 , 3.0314541E-03 , 2.8981904E-03 , 2.7741876E-03 , 2.6962190E-03 , 2.6429539E-03 , 2.5914176E-03 , 2.5422132E-03 
 1.7723836E-11 , 9.0521269E-02 , 4.7628351E-02 , 3.3743976E-02 , 2.7569307E-02 , 2.2869583E-02 , 1.9392671E-02 , 1.6883629E-02 , 1.4948225E-02 , 1.3421367E-02 , 1.2227554E-02 , 1.1190673E-02 , 1.0308801E-02 , 9.5530253E-03 , 8.9000626E-03 , 8.3318682E-03 , 7.8319742E-03 , 7.3919814E-03 , 6.9997527E-03 , 6.6461557E-03 , 6.3259844E-03 , 6.0346656E-03 , 5.7682754E-03 , 5.5236495E-03 , 5.2981738E-03 , 5.0896632E-03 , 5.0336232E-03 , 4.7518540E-03 , 4.5484840E-03 , 4.3762631E-03 , 4.2308964E-03 , 4.0942655E-03 , 3.9727755E-03 , 3.8716636E-03 , 3.7656890E-03 , 3.6620559E-03 , 3.5678852E-03 , 3.4832132E-03 , 3.4131591E-03 , 3.3720922E-03 , 3.3465267E-03 , 3.2468577E-03 , 3.1526695E-03 , 3.0841473E-03 , 3.0460827E-03 , 2.9054521E-03 , 2.7823258E-03 , 2.7038790E-03 , 2.6504520E-03 , 2.5987384E-03 , 2.5493696E-03 
 1.7796655E-11 , 9.0294209E-02 , 4.8290122E-02 , 3.4410416E-02 , 2.8174555E-02 , 2.3183176E-02 , 1.9662420E-02 , 1.7113734E-02 , 1.5148553E-02 , 1.3600831E-02 , 1.2391829E-02 , 1.1340587E-02 , 1.0447180E-02 , 9.6813194E-03 , 9.0196045E-03 , 8.4437670E-03 , 7.9371118E-03 , 7.4912930E-03 , 7.0940877E-03 , 6.7357643E-03 , 6.4112998E-03 , 6.1160545E-03 , 5.8460616E-03 , 5.5981167E-03 , 5.3695732E-03 , 5.1582182E-03 , 5.0823403E-03 , 4.8180281E-03 , 4.6134451E-03 , 4.4384162E-03 , 4.2911235E-03 , 4.1526334E-03 , 4.0298318E-03 , 3.9279745E-03 , 3.8205486E-03 , 3.7156215E-03 , 3.6200897E-03 , 3.5333669E-03 , 3.4586529E-03 , 3.4055910E-03 , 3.3674956E-03 , 3.3246695E-03 , 3.2262597E-03 , 3.1563761E-03 , 3.1190203E-03 , 2.9416591E-03 , 2.8229027E-03 , 2.7420716E-03 , 2.6878370E-03 , 2.6352396E-03 , 2.5850515E-03 
 1.7819295E-11 , 9.0223614E-02 , 4.8495872E-02 , 3.4617617E-02 , 2.8362732E-02 , 2.3280675E-02 , 1.9746287E-02 , 1.7185275E-02 , 1.5210836E-02 , 1.3656628E-02 , 1.2442903E-02 , 1.1387197E-02 , 1.0490203E-02 , 9.7212070E-03 , 9.0567711E-03 , 8.4785572E-03 , 7.9697999E-03 , 7.5221698E-03 , 7.1234173E-03 , 6.7636244E-03 , 6.4378251E-03 , 6.1413589E-03 , 5.8702460E-03 , 5.6212691E-03 , 5.3917718E-03 , 5.1795326E-03 , 5.0974868E-03 , 4.8386022E-03 , 4.6336420E-03 , 4.4577402E-03 , 4.3098486E-03 , 4.1707805E-03 , 4.0475711E-03 , 3.9454820E-03 , 3.8376049E-03 , 3.7322755E-03 , 3.6363205E-03 , 3.5489601E-03 , 3.4727973E-03 , 3.4160060E-03 , 3.3740151E-03 , 3.3488618E-03 , 3.2491395E-03 , 3.1788327E-03 , 3.1217858E-03 , 2.9529162E-03 , 2.8355184E-03 , 2.7539459E-03 , 2.6994603E-03 , 2.6465882E-03 , 2.5961453E-03 
 1.7824161E-11 , 9.0208442E-02 , 4.8540093E-02 , 3.4662150E-02 , 2.8403176E-02 , 2.3301630E-02 , 1.9764312E-02 , 1.7200651E-02 , 1.5224223E-02 , 1.3668621E-02 , 1.2453880E-02 , 1.1397214E-02 , 1.0499450E-02 , 9.7297799E-03 , 9.0647592E-03 , 8.4860345E-03 , 7.9768254E-03 , 7.5288060E-03 , 7.1297209E-03 , 6.7696123E-03 , 6.4435260E-03 , 6.1467975E-03 , 5.8754439E-03 , 5.6262452E-03 , 5.3965429E-03 , 5.1841136E-03 , 5.1007422E-03 , 4.8430241E-03 , 4.6379828E-03 , 4.4618934E-03 , 4.3138731E-03 , 4.1746808E-03 , 4.0513838E-03 , 3.9492449E-03 , 3.8412708E-03 , 3.7358549E-03 , 3.6398089E-03 , 3.5523115E-03 , 3.4758373E-03 , 3.4182445E-03 , 3.3754162E-03 , 3.3540614E-03 , 3.2540569E-03 , 3.1836592E-03 , 3.1223802E-03 , 2.9553356E-03 , 2.8376215E-03 , 2.7564981E-03 , 2.7019584E-03 , 2.6490272E-03 , 2.5985297E-03 
 1.7825748E-11 , 9.0203492E-02 , 4.8554518E-02 , 3.4676677E-02 , 2.8416369E-02 , 2.3308466E-02 , 1.9770192E-02 , 1.7205667E-02 , 1.5228589E-02 , 1.3672533E-02 , 1.2457461E-02 , 1.1400482E-02 , 1.0502466E-02 , 9.7325765E-03 , 9.0673649E-03 , 8.4884737E-03 , 7.9791172E-03 , 7.5309708E-03 , 7.1317772E-03 , 6.7715655E-03 , 6.4453857E-03 , 6.1485716E-03 , 5.8771394E-03 , 5.6278684E-03 , 5.3980992E-03 , 5.1856079E-03 , 5.1018041E-03 , 4.8444666E-03 , 4.6393988E-03 , 4.4632482E-03 , 4.3151859E-03 , 4.1759530E-03 , 4.0526275E-03 , 3.9504723E-03 , 3.8424666E-03 , 3.7370225E-03 , 3.6409468E-03 , 3.5534047E-03 , 3.4768290E-03 , 3.4189747E-03 , 3.3758733E-03 , 3.3557575E-03 , 3.2556610E-03 , 3.1852336E-03 , 3.1225741E-03 , 2.9561249E-03 , 2.8383076E-03 , 2.7571273E-03 , 2.7027733E-03 , 2.6498229E-03 , 2.5993074E-03 
